customer_id,customer_key,first_name,last_name,marital_status,gender,create_date,birthdate,country
23142.0,AW00023142,Cara,Wu,Single,Female,2026-01-05,1961-12-29,United States
23143.0,AW00023143,Jada,Phillips,Married,Female,2026-01-05,1977-09-22,United States
23144.0,AW00023144,Zachary,Alexander,Married,Male,2026-01-05,1977-10-30,United States
23145.0,AW00023145,Nichole,Xie,Married,Female,2026-01-05,1983-09-21,United States
23146.0,AW00023146,Sarah,Clark,Single,Female,2026-01-05,1978-02-15,United States
23129.0,AW00023129,Misty,Ashe,Married,Female,2026-01-05,1965-04-02,Australia
23127.0,AW00023127,Haley,Hughes,Married,Female,2026-01-05,1980-03-08,United States
23148.0,AW00023148,Nathan,Ross,Married,Male,2026-01-05,1976-01-24,United States
23126.0,AW00023126,Carolyn,Van,Married,Female,2026-01-05,1979-12-05,United States
23109.0,AW00023109,Lauren,Hughes,Single,Female,2026-01-05,1981-05-30,United States
23110.0,AW00023110,Mackenzie,Gonzalez,Single,Female,2026-01-05,1981-03-25,United States
23111.0,AW00023111,Sara,Wright,Single,Female,2026-01-05,1980-07-16,United States
23112.0,AW00023112,James,Butler,Single,Male,2026-01-05,1980-05-30,United States
23113.0,AW00023113,Elijah,Powell,Single,Male,2026-01-05,1979-04-08,Canada
23114.0,AW00023114,Caroline,Washington,Single,Female,2026-01-05,1979-04-17,Canada
23115.0,AW00023115,Stephanie,Nicholls,Single,Female,2026-01-05,1982-01-14,United States
23116.0,AW00023116,Jerome,Vazquez,Single,Male,2026-01-05,1960-09-18,Australia
23117.0,AW00023117,Bruce,Sanz,Married,Male,2026-01-05,1966-02-21,Australia
23118.0,AW00023118,Monique,Moreno,Married,Female,2026-01-05,1967-02-06,Australia
23119.0,AW00023119,Gilbert,Zhao,Single,Male,2026-01-05,1962-09-08,Australia
23120.0,AW00023120,Javier,Browning,Single,Male,2026-01-05,1963-06-14,Australia
23121.0,AW00023121,Danny,Ramos,Married,Male,2026-01-05,1962-09-04,Australia
23122.0,AW00023122,Colleen,Zhou,Single,Female,2026-01-05,1965-01-20,Australia
23123.0,AW00023123,Zoe,Kelly,Single,Female,2026-01-05,1965-03-01,Australia
23124.0,AW00023124,Cameron,Wang,Single,Male,2026-01-05,1978-07-15,United States
23125.0,AW00023125,Madeline,Scott,Single,Female,2026-01-05,1979-05-21,United States
23147.0,AW00023147,Wyatt,Smith,Married,Male,2026-01-05,1981-01-05,United States
23149.0,AW00023149,Brandi,Rubio,Married,Female,2026-01-05,1976-06-25,United States
23189.0,AW00023189,Megan,Moore,Married,Female,2026-01-05,1974-08-25,United States
23170.0,AW00023170,Aaron,Jai,Single,Male,2026-01-05,1974-03-14,United States
23172.0,AW00023172,Alexandra,Thomas,Married,Female,2026-01-05,1981-08-30,Canada
23173.0,AW00023173,Nathan,Rodriguez,Single,Male,2026-01-05,1981-09-07,United States
23174.0,AW00023174,Gloria,Gonzales,Single,Female,2026-01-05,1975-10-11,United States
23175.0,AW00023175,Melanie,Flores,Married,Female,2026-01-05,1976-06-11,United States
23176.0,AW00023176,Jesse,Ward,Married,Male,2026-01-05,1972-10-29,United States
23177.0,AW00023177,Savannah,Richardson,Single,Female,2026-01-05,1978-06-04,United States
23178.0,AW00023178,Dalton,Morris,Single,Male,2026-01-05,1972-12-20,United States
23179.0,AW00023179,Jordan,Phillips,Married,Male,2026-01-05,1971-08-22,United States
23180.0,AW00023180,Olivia,Cook,Single,Female,2026-01-05,1971-12-02,United States
23181.0,AW00023181,Evan,Evans,Single,Male,2026-01-05,1977-09-09,United States
23182.0,AW00023182,Savannah,Rivera,Married,Female,2026-01-05,1977-08-22,United States
23183.0,AW00023183,Megan,Davis,Single,Female,2026-01-05,1972-04-14,United States
23184.0,AW00023184,Hailey,Carter,Single,Female,2026-01-05,1977-09-09,United States
23185.0,AW00023185,Fernando,Edwards,Married,Male,2026-01-05,1972-01-29,United States
23186.0,AW00023186,Jordan,Young,Married,Male,2026-01-05,1977-12-01,United States
23187.0,AW00023187,Andy,Munoz,Married,Male,2026-01-05,1975-05-10,United States
23188.0,AW00023188,Austin,Jai,Single,Male,2026-01-05,1980-02-16,United States
23171.0,AW00023171,Ethan,Griffin,Married,Male,2026-01-05,1978-12-24,United States
23169.0,AW00023169,Corey,Andersen,Single,Male,2026-01-05,1979-05-04,United States
23150.0,AW00023150,Gabriella,Allen,Married,Female,2026-01-05,1975-12-19,United States
23168.0,AW00023168,Mya,Hayes,Married,Female,2026-01-05,1973-09-13,United States
23151.0,AW00023151,Michael,Brown,Married,Male,2026-01-05,1976-01-05,United States
23152.0,AW00023152,Michelle,Howard,Married,Female,2026-01-05,1975-09-02,United States
23153.0,AW00023153,Jenna,Hill,Married,Female,2026-01-05,1974-08-15,United States
23154.0,AW00023154,Connor,Phillips,Married,Male,2026-01-05,1980-09-23,United States
23155.0,AW00023155,Victoria,Hall,Married,Female,2026-01-05,1980-04-30,United States
23156.0,AW00023156,Samantha,Barnes,Married,Female,2026-01-05,1980-06-03,United States
23157.0,AW00023157,Valerie,Gao,Married,Female,2026-01-05,1976-11-07,United States
23158.0,AW00023158,Ana,Patterson,Married,Female,2026-01-05,1977-02-07,United States
23159.0,AW00023159,Dalton,Phillips,Married,Male,2026-01-05,1976-07-01,United States
23160.0,AW00023160,Aimee,Huang,Married,Female,2026-01-05,1982-01-09,United States
23161.0,AW00023161,Samuel,Scott,Married,Male,2026-01-05,1976-11-07,United States
23162.0,AW00023162,Sarah,Flores,Single,Female,2026-01-05,1977-03-05,United States
23163.0,AW00023163,Madison,Ross,Married,Female,2026-01-05,1977-01-19,United States
23164.0,AW00023164,Kyle,Bryant,Single,Male,2026-01-05,1975-06-03,Canada
23165.0,AW00023165,Natalie,Mitchell,Married,Female,2026-01-05,1980-03-31,United States
23166.0,AW00023166,Cody,Ward,Single,Male,2026-01-05,1979-01-05,United States
23167.0,AW00023167,Hailey,Jenkins,Single,Female,2026-01-05,1974-01-03,United States
23610.0,AW00023610,Cory,Perez,Married,Male,2026-01-05,1950-04-22,France
23612.0,AW00023612,Rosa,Liu,Single,Female,2026-01-05,1949-10-24,Germany
24283.0,AW00024283,Aimee,Zheng,Single,Female,2026-01-05,1960-09-17,Australia
24063.0,AW00024063,Micheal,Suarez,Single,Male,2026-01-05,1977-11-03,France
24055.0,AW00024055,Louis,Goel,Single,Male,2026-01-05,1978-06-12,United Kingdom
24056.0,AW00024056,Tamara,Lin,Single,Female,2026-01-05,1972-12-09,France
24057.0,AW00024057,Ricky,Alvarez,Married,Male,2026-01-05,1983-10-19,France
24058.0,AW00024058,Alvin,Lal,Single,Male,2026-01-05,1978-05-20,United Kingdom
24059.0,AW00024059,Tabitha,Navarro,Single,Female,2026-01-05,1972-10-19,Germany
24060.0,AW00024060,Bonnie,Deng,Single,Female,2026-01-05,1978-01-29,Germany
24061.0,AW00024061,Kelvin,Luo,Married,Male,2026-01-05,1971-09-10,France
24062.0,AW00024062,Crystal,Cai,Married,Female,2026-01-05,1972-02-05,France
24064.0,AW00024064,Stanley,Fernandez,Married,Male,2026-01-05,1972-04-04,United Kingdom
23613.0,AW00023613,Clayton,Lu,Married,Male,2026-01-05,1949-08-21,United Kingdom
24065.0,AW00024065,Lori,Gutierrez,Single,Female,2026-01-05,1983-01-10,United Kingdom
24066.0,AW00024066,Brittney,West,Married,Female,2026-01-05,1978-07-15,Germany
24067.0,AW00024067,Carolyn,Raman,Single,Female,2026-01-05,1972-12-17,Germany
24068.0,AW00024068,Edwin,Yang,Married,Male,2026-01-05,1972-08-14,Germany
24069.0,AW00024069,Jessie,Chen,Married,Male,2026-01-05,1978-04-23,United Kingdom
24070.0,AW00024070,Cameron,Shan,Single,Male,2026-01-05,1933-02-17,France
24071.0,AW00024071,Victor,Suarez,Married,Male,2026-01-05,1977-02-22,United Kingdom
24072.0,AW00024072,Randy,He,Married,Male,2026-01-05,1971-09-03,Germany
24054.0,AW00024054,Gerald,Hernandez,Single,Male,2026-01-05,1972-08-15,United Kingdom
24053.0,AW00024053,Jose,Allen,Married,Male,2026-01-05,1973-11-09,Germany
24052.0,AW00024052,Priscilla,Goel,Single,Female,2026-01-05,1974-01-19,Germany
24051.0,AW00024051,Colleen,Nath,Married,Female,2026-01-05,1973-12-01,United Kingdom
24034.0,AW00024034,Pedro,Ruiz,Married,Male,2026-01-05,1975-11-03,United Kingdom
24035.0,AW00024035,Jaclyn,Wu,Single,Female,2026-01-05,1924-10-05,United Kingdom
24036.0,AW00024036,Jay,Vazquez,Single,Male,2026-01-05,1980-12-23,Germany
24037.0,AW00024037,Ramon,Guo,Single,Male,2026-01-05,1980-10-13,France
24038.0,AW00024038,Evan,Turner,Single,Male,2026-01-05,1980-03-03,France
24039.0,AW00024039,Cassie,Xu,Married,Female,2026-01-05,1985-10-07,France
24040.0,AW00024040,Jennifer,Bell,Single,Female,2026-01-05,1975-03-10,Germany
24041.0,AW00024041,Chad,Tang,Married,Male,2026-01-05,1957-03-30,Germany
24042.0,AW00024042,Zachary,White,Married,Male,2026-01-05,1974-03-27,Germany
24043.0,AW00024043,Charles,Kelly,Married,Male,2026-01-05,1973-08-09,France
24044.0,AW00024044,Arturo,Kumar,Single,Male,2026-01-05,1973-11-09,United Kingdom
24045.0,AW00024045,Shannon,Martin,Married,Male,2026-01-05,1973-08-16,United Kingdom
24046.0,AW00024046,Cristina,Chander,Single,Female,2026-01-05,1974-04-22,Germany
24047.0,AW00024047,Clarence,Yuan,Single,Male,2026-01-05,1973-08-09,United Kingdom
24048.0,AW00024048,Gregory,Tang,Married,Male,2026-01-05,1979-04-17,United Kingdom
24049.0,AW00024049,Byron,Gomez,Single,Male,2026-01-05,1979-09-13,Germany
24050.0,AW00024050,Clarence,Nath,Single,Male,2026-01-05,1979-08-10,United Kingdom
24073.0,AW00024073,Grace,Taylor,Married,Female,2026-01-05,1970-11-23,United Kingdom
24074.0,AW00024074,Grace,Alexander,Single,Female,2026-01-05,1976-07-05,Germany
24075.0,AW00024075,Peter,Saddow,Married,Female,2026-01-05,1982-03-12,France
24096.0,AW00024096,Diana,Vazquez,Married,Female,2026-01-05,1940-03-21,France
24098.0,AW00024098,Olivia,Howard,Single,Female,2026-01-05,1982-01-12,Germany
24099.0,AW00024099,Sarah,Smith,Married,Female,2026-01-05,1971-03-18,Germany
24100.0,AW00024100,Jenny,He,Married,Female,2026-01-05,1970-09-24,United Kingdom
24101.0,AW00024101,Kaitlyn,Anderson,Married,Female,2026-01-05,1970-09-30,United Kingdom
24102.0,AW00024102,Andy,Torres,Married,Male,2026-01-05,1975-04-12,Germany
24103.0,AW00024103,Billy,Dominguez,Married,Male,2026-01-05,1970-01-30,Germany
24104.0,AW00024104,Robyn,Ortega,Married,Female,2026-01-05,1970-01-01,United Kingdom
24105.0,AW00024105,Carolyn,Sanchez,Married,Female,2026-01-05,1979-10-18,France
24106.0,AW00024106,Kelvin,Shan,Single,Male,2026-01-05,1969-05-30,France
24107.0,AW00024107,Jonathan,Jenkins,Married,Male,2026-01-05,1974-04-01,Germany
24108.0,AW00024108,Tonya,Lal,Single,Female,2026-01-05,1982-08-16,Germany
24109.0,AW00024109,Eddie,Suarez,Single,Male,2026-01-05,1982-12-16,France
24110.0,AW00024110,Kaylee,Brooks,Single,Female,2026-01-05,1984-08-10,France
24111.0,AW00024111,Cameron,Long,Single,Male,2026-01-05,1983-07-15,France
24112.0,AW00024112,Mary,Foster,Married,Female,2026-01-05,1969-04-21,United Kingdom
24113.0,AW00024113,Stephanie,Green,Single,Female,2026-01-05,1967-12-06,France
24114.0,AW00024114,Kristin,Yuan,Married,Female,2026-01-05,1978-10-21,United Kingdom
24097.0,AW00024097,Francisco,Fernandez,Married,Male,2026-01-05,1939-10-30,Germany
24095.0,AW00024095,Julie,Andersen,Single,Female,2026-01-05,1973-03-15,France
24076.0,AW00024076,Casey,Hernandez,Married,Male,2026-01-05,1976-10-13,France
24094.0,AW00024094,Julio,Diaz,Single,Male,2026-01-05,1967-12-18,United Kingdom
24077.0,AW00024077,Tony,Rai,Married,Male,2026-01-05,1976-03-15,Germany
24078.0,AW00024078,Neil,Martin,Married,Male,2026-01-05,1981-12-15,Germany
24079.0,AW00024079,Andre,Raman,Married,Male,2026-01-05,1970-04-04,United Kingdom
24080.0,AW00024080,Billy,Serrano,Married,Male,2026-01-05,1980-10-14,Germany
24081.0,AW00024081,Alexis,Hughes,Married,Female,2026-01-05,1934-08-01,France
24082.0,AW00024082,Regina,Rodriguez,Married,Female,2026-01-05,1975-12-10,France
24083.0,AW00024083,Max,Moreno,Married,Male,2026-01-05,1980-07-08,France
24084.0,AW00024084,Jonathon,Jimenez,Married,Male,2026-01-05,1970-05-22,France
24085.0,AW00024085,Autumn,Gao,Married,Female,2026-01-05,1970-06-19,United Kingdom
24086.0,AW00024086,Dakota,Gonzales,Married,Male,2026-01-05,1975-10-04,Germany
24087.0,AW00024087,Hannah,Wilson,Single,Female,2026-01-05,1975-09-07,Germany
24088.0,AW00024088,Damien,He,Married,Male,2026-01-05,1968-10-13,Germany
24089.0,AW00024089,Dustin,Yuan,Married,Male,2026-01-05,1983-04-06,France
24090.0,AW00024090,Cassandra,Perez,Single,Female,2026-01-05,1971-10-04,France
24091.0,AW00024091,Dwayne,Munoz,Married,Male,2026-01-05,1971-12-31,Germany
24092.0,AW00024092,Jillian,Gonzalez,Married,Female,2026-01-05,1972-05-25,Germany
24093.0,AW00024093,Claudia,He,Single,Female,2026-01-05,1977-03-11,United Kingdom
24033.0,AW00024033,Katherine,Reed,Single,Female,2026-01-05,1981-05-10,Germany
24032.0,AW00024032,Micah,Ma,Married,Male,2026-01-05,1980-05-24,France
24031.0,AW00024031,Tammy,Suri,Married,Female,2026-01-05,1975-10-23,United Kingdom
23969.0,AW00023969,Cole,Sanders,Single,Male,2026-01-05,1972-01-02,France
23971.0,AW00023971,Lindsey,Jai,Single,Female,2026-01-05,1972-08-29,United Kingdom
23972.0,AW00023972,Clarence,Liang,Single,Male,2026-01-05,1966-11-01,France
23973.0,AW00023973,Zachary,Long,Single,Male,2026-01-05,1941-09-06,France
23974.0,AW00023974,Susan,Huang,Single,Female,2026-01-05,1963-10-20,France
23975.0,AW00023975,Frank,Blanco,Single,Male,2026-01-05,1975-04-19,Germany
23976.0,AW00023976,Rachael,Arun,Single,Female,2026-01-05,1963-09-18,United Kingdom
23977.0,AW00023977,Gail,Butler,Single,Female,2026-01-05,1963-08-24,France
23978.0,AW00023978,Philip,Ortega,Married,Male,2026-01-05,1979-09-06,United Kingdom
23979.0,AW00023979,Damien,Chen,Single,Male,2026-01-05,1967-02-17,Germany
23980.0,AW00023980,Sergio,Garcia,Single,Male,2026-01-05,1961-12-04,France
23981.0,AW00023981,Cesar,Martinez,Married,Male,2026-01-05,1961-05-17,France
23982.0,AW00023982,Adam,Diaz,Single,Male,2026-01-05,1959-08-10,Germany
23983.0,AW00023983,Taylor,Reed,Single,Female,2026-01-05,1960-05-21,United Kingdom
23984.0,AW00023984,Kelsey,Kennedy,Single,Female,2026-01-05,1959-10-13,United Kingdom
23985.0,AW00023985,Janet,Torres,Married,Female,2026-01-05,1948-02-14,United Kingdom
23986.0,AW00023986,Tanya,Torres,Married,Female,2026-01-05,1951-04-18,United Kingdom
23987.0,AW00023987,Dawn,Sharma,Married,Female,2026-01-05,1947-04-02,United Kingdom
23970.0,AW00023970,Rebekah,Fernandez,Single,Female,2026-01-05,1967-04-14,France
23968.0,AW00023968,Caleb,Baker,Married,Male,2026-01-05,1978-06-04,United Kingdom
23989.0,AW00023989,Damien,Beck,Single,Male,2026-01-05,1958-08-22,United Kingdom
23967.0,AW00023967,Veronica,Suri,Single,Female,2026-01-05,1967-08-09,United Kingdom
23950.0,AW00023950,Roger,Zhou,Married,Male,2026-01-05,1980-11-08,France
23951.0,AW00023951,Lindsay,Becker,Single,Female,2026-01-05,1981-02-15,France
23952.0,AW00023952,Nelson,Dominguez,Single,Male,2026-01-05,1981-03-12,Germany
23953.0,AW00023953,Shane,Mehta,Single,Male,2026-01-05,1982-05-09,Germany
23954.0,AW00023954,Jonathon,Serrano,Single,Male,2026-01-05,1982-01-04,United Kingdom
23955.0,AW00023955,Lucas,Cook,Single,Male,2026-01-05,1981-01-07,France
23956.0,AW00023956,Morgan,Coleman,Married,Female,2026-01-05,1980-08-26,Germany
23957.0,AW00023957,Louis,Zheng,Married,Male,2026-01-05,1979-12-05,Germany
23958.0,AW00023958,Amy,Lin,Single,Female,2026-01-05,1981-04-15,France
23959.0,AW00023959,Amber,Parker,Single,Female,2026-01-05,1980-11-29,Germany
23960.0,AW00023960,Eugene,Zheng,Single,Male,2026-01-05,1981-06-05,Germany
23961.0,AW00023961,Karen,Huang,Single,Female,2026-01-05,1980-12-19,Germany
23962.0,AW00023962,Sandra,Yang,Married,Female,2026-01-05,1984-11-12,France
23963.0,AW00023963,Gerald,Jimenez,Married,Male,2026-01-05,1984-03-07,France
23964.0,AW00023964,Arturo,Nara,Single,Male,2026-01-05,1940-03-21,France
23965.0,AW00023965,Dustin,Shan,Single,Male,2026-01-05,1968-01-23,Germany
23966.0,AW00023966,Grant,Sharma,Married,Male,2026-01-05,1967-08-31,United Kingdom
23988.0,AW00023988,Cesar,Sánchez,Married,Male,2026-01-05,1946-12-17,United Kingdom
23990.0,AW00023990,Claudia,Huang,Single,Female,2026-01-05,1954-09-30,France
24030.0,AW00024030,Deb,Wagner,Single,Female,2026-01-05,1981-03-12,United Kingdom
24011.0,AW00024011,Morgan,Thompson,Single,Female,2026-01-05,1972-06-02,United Kingdom
24013.0,AW00024013,Jay,Ruiz,Married,Male,2026-01-05,1966-05-23,France
24014.0,AW00024014,Geoffrey,Kovár,Married,Male,2026-01-05,1965-10-10,Germany
24015.0,AW00024015,Jenna,Hall,Single,Female,2026-01-05,1965-09-13,United Kingdom
24016.0,AW00024016,Karla,Sharma,Single,Female,2026-01-05,1964-11-18,France
24017.0,AW00024017,Rebekah,Lopez,Single,Female,2026-01-05,1965-05-25,Germany
24018.0,AW00024018,Barbara,Gao,Single,Female,2026-01-05,1964-10-21,Germany
24019.0,AW00024019,Barbara,Raji,Married,Female,2026-01-05,1970-10-16,United Kingdom
24020.0,AW00024020,Francisco,Raman,Single,Male,2026-01-05,1964-12-19,United Kingdom
24021.0,AW00024021,Clinton,Munoz,Single,Male,2026-01-05,1969-05-09,France
24022.0,AW00024022,Dale,Beck,Married,Male,2026-01-05,1963-11-11,France
24023.0,AW00024023,Bonnie,Nara,Single,Female,2026-01-05,1963-09-18,France
24024.0,AW00024024,Marie,Malhotra,Married,Female,2026-01-05,1975-04-19,Germany
24025.0,AW00024025,Eugene,Zeng,Married,Male,2026-01-05,1965-07-01,Germany
24026.0,AW00024026,Jill,Serrano,Married,Female,2026-01-05,1976-09-01,United Kingdom
24027.0,AW00024027,Omar,Tang,Married,Male,2026-01-05,1971-04-19,Germany
24028.0,AW00024028,Adam,Hayes,Single,Male,2026-01-05,1981-12-03,France
24029.0,AW00024029,Haley,Howard,Single,Female,2026-01-05,1975-12-04,France
24012.0,AW00024012,James,Lewis,Single,Male,2026-01-05,1971-05-09,France
24010.0,AW00024010,Walter,Alvarez,Single,Male,2026-01-05,1972-08-20,France
23991.0,AW00023991,Todd,Zhao,Married,Male,2026-01-05,1948-07-23,France
24009.0,AW00024009,Alison,Anand,Single,Female,2026-01-05,1983-03-13,Australia
23992.0,AW00023992,Bonnie,Chande,Single,Female,2026-01-05,1985-11-12,Australia
23993.0,AW00023993,Rachael,Fernandez,Single,Female,2026-01-05,1985-11-02,Australia
23994.0,AW00023994,Raymond,Subram,Married,Male,2026-01-05,1986-04-08,Australia
23995.0,AW00023995,Bradley,Carson,Single,Male,2026-01-05,1985-12-01,Australia
23996.0,AW00023996,Richard,Lee,Single,Male,2026-01-05,1984-10-16,Australia
23997.0,AW00023997,Kristopher,Srini,Married,Male,2026-01-05,1983-11-06,Australia
23998.0,AW00023998,Arturo,Raji,Married,Male,2026-01-05,1983-11-23,Australia
23999.0,AW00023999,Gilbert,Li,Married,Male,2026-01-05,1984-02-21,Australia
24000.0,AW00024000,Randy,Yang,Single,Male,2026-01-05,1984-03-26,Australia
24001.0,AW00024001,Arthur,Raman,Single,Male,2026-01-05,1983-03-11,Australia
24002.0,AW00024002,Thomas,Harris,Married,Male,2026-01-05,1982-11-24,Australia
24003.0,AW00024003,Warren,Kumar,Single,Male,2026-01-05,1983-06-19,Australia
24004.0,AW00024004,César,Raman,Married,Male,2026-01-05,1981-10-30,Australia
24005.0,AW00024005,Julio,Jimenez,Single,Male,2026-01-05,1984-11-03,Australia
24006.0,AW00024006,Peter,Deng,Single,Male,2026-01-05,1985-04-02,Australia
24007.0,AW00024007,Randy,Huang,Single,Male,2026-01-05,1984-09-23,Australia
24008.0,AW00024008,Monique,Munoz,Married,Female,2026-01-05,1984-07-16,Australia
24115.0,AW00024115,Gary,Carlson,Married,Male,2026-01-05,1967-09-07,United Kingdom
24116.0,AW00024116,Pedro,Martinez,Married,Male,2026-01-05,1968-05-26,France
24117.0,AW00024117,Shannon,Gill,Married,Male,2026-01-05,1983-09-17,Germany
24222.0,AW00024222,Sierra,Green,Single,Female,2026-01-05,1985-02-19,United States
24224.0,AW00024224,Nicole,Perry,Single,Female,2026-01-05,1985-04-15,United States
24225.0,AW00024225,Jeffery,Yang,Single,Male,2026-01-05,1985-04-04,United States
24226.0,AW00024226,Brian,Morris,Single,Male,2026-01-05,1984-09-22,United States
24227.0,AW00024227,Sara,Phillips,Single,Female,2026-01-05,1984-12-11,United States
24228.0,AW00024228,Terry,Xu,Single,Male,2026-01-05,1950-04-10,Australia
24229.0,AW00024229,Pedro,Kapoor,Married,Male,2026-01-05,1949-12-02,Australia
24230.0,AW00024230,Andres,Sharma,Married,Male,2026-01-05,1955-06-16,Australia
24231.0,AW00024231,Makayla,Cox,Single,Female,2026-01-05,1985-04-16,United States
24232.0,AW00024232,Ryan,Johnson,Single,Male,2026-01-05,1984-08-16,United States
24233.0,AW00024233,Jada,Parker,Single,Female,2026-01-05,1984-11-20,United States
24234.0,AW00024234,Eduardo,Martinez,Single,Male,2026-01-05,1985-04-14,United States
24235.0,AW00024235,Jill,Martinez,Single,Female,2026-01-05,1984-02-20,Canada
24236.0,AW00024236,Isabella,Nelson,Single,Female,2026-01-05,1984-05-08,United States
24237.0,AW00024237,Chloe,Henderson,Single,Female,2026-01-05,1983-10-04,United States
24238.0,AW00024238,Sean,Richardson,Married,Male,2026-01-05,1984-03-06,United States
24239.0,AW00024239,Miguel,Hernandez,Married,Male,2026-01-05,1984-05-26,United States
24240.0,AW00024240,Edwin,Hu,Married,Male,2026-01-05,1950-10-07,Australia
24223.0,AW00024223,Abigail,Alexander,Single,Female,2026-01-05,1984-10-23,United States
24221.0,AW00024221,Heidi,Perez,Single,Female,2026-01-05,1973-09-07,United States
24242.0,AW00024242,Amy,Zeng,Married,Female,2026-01-05,1951-10-04,Australia
24220.0,AW00024220,Hunter,Edwards,Married,Male,2026-01-05,1974-04-08,Canada
24203.0,AW00024203,Keith,Xie,Single,Male,2026-01-05,1975-03-12,France
24204.0,AW00024204,Darren,Gonzalez,Single,Male,2026-01-05,1980-07-08,Germany
24205.0,AW00024205,Katherine,Anderson,Single,Female,2026-01-05,1975-06-19,Germany
24206.0,AW00024206,Marie,Munoz,Married,Female,2026-01-05,1980-02-20,Germany
24207.0,AW00024207,Stacey,Guo,Married,Female,2026-01-05,1974-01-02,United Kingdom
24208.0,AW00024208,Sabrina,Diaz,Single,Female,2026-01-05,1974-08-31,France
24209.0,AW00024209,Chelsea,Jordan,Married,Female,2026-01-05,1975-05-10,France
24210.0,AW00024210,Ricardo,Shan,Single,Male,2026-01-05,1974-12-14,Germany
24211.0,AW00024211,Sharon,Shan,Single,Female,2026-01-05,1974-07-18,United Kingdom
24212.0,AW00024212,Tony,Raje,Single,Male,2026-01-05,1958-03-25,United Kingdom
24213.0,AW00024213,Martin,Rana,Single,Male,2026-01-05,1957-03-10,United Kingdom
24214.0,AW00024214,Michele,Romero,Single,Female,2026-01-05,1956-12-31,Germany
24215.0,AW00024215,Lisa,Xu,Married,Female,2026-01-05,1964-07-11,Germany
24216.0,AW00024216,Tara,Black,Single,Female,2026-01-05,1958-08-06,United Kingdom
24217.0,AW00024217,Lauren,Morgan,Single,Female,2026-01-05,1973-10-24,United Kingdom
24218.0,AW00024218,Bryant,Lopez,Single,Male,2026-01-05,1973-10-24,United Kingdom
24219.0,AW00024219,Tina,Lopez,Married,Female,2026-01-05,1973-12-15,France
24241.0,AW00024241,Colin,Zhao,Single,Male,2026-01-05,1951-08-06,Australia
24243.0,AW00024243,Karen,Lin,Married,Female,2026-01-05,1957-07-04,Australia
24201.0,AW00024201,Olivia,Gonzales,Married,Female,2026-01-05,1975-01-23,France
24264.0,AW00024264,Richard,Long,Single,Male,2026-01-05,1983-04-27,United States
24266.0,AW00024266,Melvin,Chander,Married,Male,2026-01-05,1954-08-25,Australia
24267.0,AW00024267,Jésus,Hernandez,Married,Male,2026-01-05,1961-04-08,Australia
24268.0,AW00024268,Meredith,Gill,Married,Female,2026-01-05,1961-10-20,Australia
24269.0,AW00024269,Todd,Lu,Married,Male,2026-01-05,1956-03-01,Australia
24270.0,AW00024270,Latasha,Ortega,Married,Female,2026-01-05,1955-11-12,Australia
24271.0,AW00024271,Leonard,Shen,Married,Male,2026-01-05,1955-10-19,Australia
24272.0,AW00024272,Martha,Wang,Married,Female,2026-01-05,1962-02-12,Australia
24273.0,AW00024273,Monique,Sanz,Married,Female,2026-01-05,1962-03-07,Australia
24274.0,AW00024274,Shaun,Shan,Married,Male,2026-01-05,1956-08-02,Australia
24275.0,AW00024275,Lucas,Rivera,Married,Male,2026-01-05,1986-01-14,United States
24276.0,AW00024276,Kaitlyn,Nelson,Single,Female,2026-01-05,1958-01-06,Australia
24277.0,AW00024277,Donald,Kovár,Single,Male,2026-01-05,1957-11-02,Australia
24278.0,AW00024278,Cedric,Xu,Married,Male,2026-01-05,1969-08-01,Australia
24279.0,AW00024279,Angel,Nelson,Single,Male,2026-01-05,1959-05-16,Australia
24280.0,AW00024280,Peter,Shan,Single,Male,2026-01-05,1960-03-30,Australia
24281.0,AW00024281,Marie,Suri,Single,Female,2026-01-05,1965-04-09,Australia
24282.0,AW00024282,Damien,Raji,Married,Male,2026-01-05,1961-01-20,Australia
24265.0,AW00024265,Seth,McDonald,Married,Male,2026-01-05,1983-03-13,United States
24263.0,AW00024263,Brooke,Brooks,Married,Female,2026-01-05,1983-02-12,United States
24244.0,AW00024244,Anne,Serrano,Married,Female,2026-01-05,1952-04-10,Australia
24262.0,AW00024262,Daniel,Thomas,Married,Male,2026-01-05,1982-09-13,United States
24245.0,AW00024245,Omar,Liang,Married,Male,2026-01-05,1952-08-31,Australia
24246.0,AW00024246,Victor,Ramos,Married,Male,2026-01-05,1953-03-20,Australia
24247.0,AW00024247,George,Sara,Married,Male,2026-01-05,1952-12-21,Australia
24248.0,AW00024248,Jake,Lin,Single,Male,2026-01-05,1958-10-01,Australia
24249.0,AW00024249,Jesse,Howard,Single,Male,2026-01-05,1952-09-14,Australia
24250.0,AW00024250,Carmen,Suri,Married,Female,2026-01-05,1953-01-18,Australia
24251.0,AW00024251,Jay,Browning,Single,Male,2026-01-05,1952-07-31,Australia
24252.0,AW00024252,Jaclyn,Xu,Married,Female,2026-01-05,1953-05-21,Australia
24253.0,AW00024253,Fernando,Wood,Married,Male,2026-01-05,1954-05-14,Australia
24254.0,AW00024254,Emily,Washington,Single,Female,2026-01-05,1984-02-12,United States
24255.0,AW00024255,Chloe,Lee,Single,Female,2026-01-05,1983-03-12,Canada
24256.0,AW00024256,Kayla,Barnes,Single,Female,2026-01-05,1983-01-22,Canada
